episode,score
0,0.35672249075068624
1,0.4410886367704976
2,0.3603006213450292
3,0.4801936612364245
4,0.27219604898489613
5,0.47169805507485646
6,0.4751526024883638
7,0.287887602189999
8,0.44429414309583487
9,0.3308838390619405
10,0.4115907244964262
11,0.4088196346521065
12,0.36896002655448146
13,0.4143891934697856
14,0.38759294068504574
15,0.5772279161845976
16,0.4370991839718344
17,0.33853798231147847
18,0.4711895363408521
19,0.3989923245614036
20,0.49823525828460036
21,0.44098072009830586
22,0.40975804093567253
23,0.45151215091299685
24,0.41024265276285937
25,0.4467911097187413
26,0.3171434874388352
27,0.41768924626380777
28,0.4144830565998331
29,0.415547800237892
30,0.5008913618932984
31,0.4380678606237816
32,0.4197800906574921
33,0.40348245614035083
34,0.4904041933537547
35,0.529702668128655
36,0.32640196321266896
37,0.37937535072951734
38,0.429925555315484
39,0.4654429824561403
40,0.40347529205244514
41,0.4878445432050118
42,0.4034250656402912
43,0.36961549707602326
44,0.552955381677827
45,0.5045167113385314
46,0.405585551369308
47,0.5518617177865299
48,0.456689428127157
49,0.4526092158796655
50,0.4556852626771957
51,0.5811177128810701
52,0.4840541747888239
53,0.41216577322936965
54,0.5360181623104882
55,0.4960103963612735
56,0.45216041428714443
57,0.4863104824450897
58,0.41762449723175415
59,0.4851394690429778
60,0.42597642543859654
61,0.6046914048514145
62,0.5221480536659109
63,0.48974895013343395
64,0.6172173453233676
65,0.7731197055288535
66,0.595257677924971
67,0.4993028404344195
68,0.45333814200004385
69,0.5581586189915857
70,0.5014081664333496
71,0.5202488078564761
72,0.6515499439106756
73,0.5978508771929825
74,0.5780369823367946
75,0.42140814171672564
76,0.6440042411239657
77,0.4365431006952425
78,0.546174634070383
79,0.5152093240234569
80,0.847204588853085
81,0.6152722828198469
82,0.5715888907951094
83,0.5219686053839003
84,0.5021116202832525
85,0.5890367270154631
86,0.7450742692910495
87,0.5134700520833333
88,0.7507160528820581
89,0.7428240335107659
90,0.7838316993464053
91,0.637457076755346
92,0.7202207549686541
93,0.6666531149496834
94,0.8145762296688219
95,0.45464080913299654
96,0.8413899112766346
97,0.5327412818265165
98,0.7739714156961631
99,0.5438337418300655
100,0.7724721574456191
101,0.7502399622400402
102,0.8262767753508494
103,0.40924625453748026
104,0.7661405239119395
105,0.8702551067001091
106,0.6153759601108073
107,0.8707616354936929
108,0.79015625
109,0.7889278327456267
110,0.9273815397941485
111,1.0863809428906834
112,0.8412101402245657
113,0.676217623430545
114,0.9757380858201434
115,0.7175674458234591
116,0.8914318497300202
117,0.7166210608805129
118,1.0679731755163218
119,0.5198234258882408
120,0.810869597381077
121,0.8940170247811148
122,1.0366365477693602
123,0.8607805807508186
124,0.7399159265121867
125,1.2831207275390626
126,0.7927431979428532
127,0.8338167751872857
128,0.9224197048611111
129,1.0124604938271604
130,1.0179354986538351
131,0.6834432826628591
132,0.8365411908182563
133,1.0231282639318353
134,0.8172395442023541
135,0.8200338760350516
136,0.8930148319615911
137,0.9240090702947844
138,0.7228363022769021
139,0.7505687751968252
140,0.9073713873549887
141,0.948804280809648
142,1.046706870570507
143,0.9165033577533576
144,0.8062738979698816
145,0.8181257229303656
146,0.8717698148890508
147,0.708640030513468
148,1.0012009438087914
149,0.7515943621710566
150,0.7459378736530152
151,0.6761463497754984
152,0.8511816015874457
153,0.8242210212751837
154,0.7993605476250105
155,0.6218671085858585
156,0.8998181003896261
157,0.9387728407115696
158,0.9326737102556705
159,0.8876178949255871
160,1.0519185851445807
161,0.9050652682192514
162,0.9252323214962326
163,0.9405665630665629
164,0.8785441004278696
165,0.7986106134352574
166,0.8876487116058543
167,0.4651484162672723
168,0.7475065039400008
169,0.7363940329218106
170,0.966369373588035
171,0.9856770843147971
172,0.9320217574633158
173,0.8878271964894555
174,1.1196981600468174
175,0.6922386532738096
176,1.0146371033195356
177,0.9970698354302797
178,0.9867333271955667
179,0.8452503339932518
180,0.9679947201236264
181,0.7706161364536813
182,0.868832270041518
183,1.0597615073243412
184,0.9789766162835123
185,0.8821168536203503
186,0.6131210476541076
187,0.9475733668041361
188,0.9481062973815014
189,0.5881644375857339
190,0.6287798983371973
191,1.011584045382859
192,0.8344506846336458
193,0.938280825805073
194,0.9659098181021257
195,1.303210704562056
196,0.646007067427522
197,0.8795646258503401
198,0.6007653685290405
199,0.8862261704951211
200,0.674090921229592
201,1.061077996408288
202,1.2272100593316624
203,0.4667091792057736
204,1.2550097447664372
205,1.189205906138023
206,0.747976477463657
207,1.006022072577628
208,0.8081966238267804
209,0.8717884452635901
210,0.7816554447610002
211,1.0318219841909708
212,0.7924194284067732
213,0.8699868204774042
214,1.0047021945588517
215,0.9000425925925927
216,0.7179842045744746
217,0.9904836490180534
218,1.1748291150578052
219,1.076221216186005
