episode,score
0,0.06395701143100291
1,0.07864174134592752
2,0.05617793905228309
3,0.06385141994601136
4,0.06021644686794449
5,0.06717064169518729
6,0.06551434562001057
7,0.06489287529071706
8,0.05824036736309565
9,0.06844692233371169
10,0.08143332460917817
11,0.06515782806031511
12,0.061696974003986826
13,0.06850803856956306
14,0.06458385987358005
15,0.07806489293412436
16,0.07719840561088302
17,0.07406898456879321
18,0.07326961055271274
19,0.07015671368155069
20,0.07884283670895617
21,0.09947810187217798
22,0.06481439646579418
23,0.09917372983656626
24,0.08124880299857631
25,0.13796210276640997
26,0.08646592508400729
27,0.11168001031080785
28,0.0807179368237169
29,0.17708288804383757
30,0.09220104524374043
31,0.118516924485257
32,0.10924084713771545
33,0.09772119960359515
34,0.11550686178208602
35,0.09948090000905395
36,0.08558444895559558
37,0.10274099591901979
38,0.09489630066182751
39,0.13075923015066926
40,0.07846904048517363
41,0.07596168540364236
42,0.09400693368794123
43,0.08994940731378667
44,0.0794873367899135
45,0.08515097849781955
46,0.10638578919664396
47,0.07787044323630674
48,0.09627126937519594
49,0.07709653087847755
50,0.08808312753285222
51,0.103792034679214
52,0.0725515109488945
53,0.08947179523591015
54,0.07840937304225729
55,0.07525352354827186
56,0.08001054604926115
57,0.08935210243394409
58,0.08097106411331155
59,0.07447964072004569
60,0.08439342792842153
61,0.07831697209530462
62,0.09342990366760248
63,0.09049742112906733
64,0.07177991120987481
65,0.09041390804313759
66,0.06624030406978935
67,0.07879433516185444
68,0.09722594025485347
69,0.07942112002800103
70,0.09201184724638242
71,0.07578450171022325
72,0.0702506411125794
73,0.07079664380340286
74,0.07083822984709515
75,0.07088498617223242
76,0.08267501667344906
77,0.06943333852019265
78,0.07014179354732797
79,0.08086669532122114
80,0.07778033759540819
81,0.0828681727499793
82,0.07952925852571513
83,0.07658979678995917
84,0.08438035057798161
85,0.06205500110545349
86,0.08879973374690088
87,0.070649864586065
88,0.0635239283953449
89,0.07249771617188672
90,0.0846961255182867
91,0.07911280711849297
92,0.0698014515946123
93,0.08294739652013211
94,0.07218721394419678
95,0.08404365801698549
96,0.07634627421387635
97,0.07392329343469119
98,0.07999986708216315
99,0.07359695150436704
100,0.07514778674509082
101,0.056137179290536104
102,0.08101404414968902
103,0.06629092767245823
104,0.08241947864554902
105,0.08826584291904424
106,0.08537618117802719
107,0.0912703474320252
108,0.06981680457039342
109,0.06965029479181457
110,0.07492794246769824
111,0.07678675434654782
112,0.07115224647777356
113,0.06312645428867228
114,0.0959398200547245
115,0.07494799987106326
116,0.07778378076197495
117,0.07116528994448186
118,0.06669134857379978
119,0.09617215723069553
120,0.0735834883391779
121,0.06846192617377647
122,0.07583494532052643
123,0.08221087526262662
124,0.07644327821679256
125,0.10621005217487915
126,0.1508637662117005
127,0.0928221665106894
128,0.11843702226161551
129,0.12757548302872246
130,0.1624364204050636
131,0.18017874926205893
132,0.2324191769131088
133,0.27575876588219234
134,0.24908524330654638
135,0.23919564502282264
136,0.19661796353697977
137,0.22445220100963026
138,0.2493443652061876
139,0.2230904886209191
140,0.3202623693586844
141,0.3242936298321708
142,0.2651897732733165
143,0.1787123765587058
144,0.2748737161679532
145,0.21343872725400223
146,0.2391559342751513
147,0.18673606318323005
