,exp_id,chm,chd,smq,cmq,icp,ifn,ned,msn,cov,bcp
0,42027911_roller_18_202311051245,0.3034219857007559,0.0478484303882002,0.0839128434960447,0.056192088861774,0.8170507668504903,13.275862068965518,0.5517241379310345,29,1.0,4.072859027309773
1,42027911_roller_48_202311051254,0.3045374580591838,0.0464477911661461,0.0496921966594083,0.0392112020534973,0.8157330235722434,15.916666666666666,0.5833333333333333,24,1.0,4.103835014529387
2,42027911_roller_26_202311051248,0.3037061719028228,0.0461224233671627,0.0710191420666981,0.042759422509476,0.8031290965361677,17.523809523809526,0.8571428571428572,21,1.0,4.222055363583642
3,42027911_roller_21_202311051248,0.3047124452133026,0.0482254859298495,0.1173693131408123,0.0722138726139711,0.811877483676161,14.73076923076923,0.8461538461538461,26,1.0,3.703591737743067
4,42027911_roller_36_202311051251,0.309595337334431,0.051974810787314,0.1762920259665891,0.0991122201632213,0.804440786627631,13.379310344827584,0.8275862068965517,29,1.0,3.8130838888267298
5,42027911_roller_31_202311051251,0.3071160801823101,0.0472561687838804,0.0689261401017367,0.0696098557395078,0.8216946820181723,12.733333333333333,0.4333333333333333,30,1.0,3.9606272794076833
6,42027911_roller_20_202311051248,0.3090373543821782,0.046457451718726,0.0666862709113137,0.0381932211851956,0.7994616913107664,17.5,0.8636363636363636,22,1.0,4.205266782163343
7,42027911_roller_27_202311051248,0.3099852471764234,0.052830582225509,0.1396469354593048,0.1224753914161479,0.8072478996390091,14.185185185185183,0.8148148148148149,27,1.0,3.5645988264447794
8,42027911_roller_49_202311051254,0.3067414326272813,0.0455909394006368,0.0559488257942736,0.0521578415443334,0.8202981864262255,14.185185185185183,0.5555555555555556,27,1.0,4.218589311440703
9,42027911_roller_19_202311051245,0.3034034437866353,0.0465187774414852,0.0572614640133485,0.0467857717552844,0.8200178749675953,13.714285714285714,0.4285714285714286,28,1.0,3.937799939264987
10,42027911_roller_30_202311051251,0.3064553190783152,0.0570456191331661,0.1934855889733217,0.1534254000435323,0.8054787991601521,12.129032258064516,0.8064516129032258,31,1.0,3.3027103566950005
11,42027911_roller_37_202311051251,0.3047090876496463,0.0472194749770262,0.0597013185523139,0.0248323636432836,0.7905421222527507,23.8125,1.0,16,1.0,4.2757337028844065
12,42027911_roller_13_202311051245,0.3336895166209387,0.0494264462114745,0.1369175933504173,0.1187218440281545,0.7539128663598058,23.3125,0.8125,16,1.0,3.866456630909099
