,exp_id,chm,chd,smq,cmq,icp,ifn,ned,msn,cov,bcp
0,41950935_plants_10_202311021119,0.3541653995810453,0.0608632227920711,0.5401851851851852,0.485925925925926,0.3387347819811261,2.0,1.0,6,1.0,1.919691168349847
1,41950935_plants_18_202311021124,0.3836458006907326,0.0722494372511669,0.5557407407407409,0.5214814814814814,0.3381754037603781,3.0,1.0,6,1.0,1.7391173109916418
2,41950935_plants_42_202311021129,0.3753194035120699,0.056431265514175,0.3782006920415225,0.3700692041522491,0.3644183216922014,4.0,0.6,5,1.0,2.0771729792097244
3,41950935_plants_48_202311021133,0.3711264699135728,0.0631749697407478,0.4680748456790123,0.5462962962962962,0.4460372769258272,2.4444444444444446,0.7777777777777778,9,1.0,1.9608063531333464
4,41950935_plants_19_202311021124,0.4055752223482091,0.0588882168896628,0.4741205305651673,0.5481545559400229,0.2757096089921862,4.0,1.0,4,1.0,2.5073096894604223
5,41950935_plants_43_202311021129,0.3715514453910412,0.068948263768027,0.6098108622147084,0.5842138630600169,0.2892171328201289,2.0,1.0,8,1.0,1.6173027262345097
6,41950935_plants_49_202311021133,0.3825999452537273,0.0517274547883161,0.2297574266975309,0.1887297453703703,0.4664550434544687,4.75,0.5,4,1.0,2.2093840115268915
7,41950935_plants_11_202311021120,0.3509748031014719,0.0624152951517013,0.5226472245703015,0.4894336432797971,0.3419478673098708,2.4285714285714284,1.0,7,1.0,1.852467221852887
8,41950935_plants_38_202311021126,0.3736942071146902,0.0642816090490374,0.3424103020709668,0.2800861803631886,0.4989649414321834,3.0,0.7142857142857143,7,1.0,2.7380646949660252
9,41950935_plants_30_202311021124,0.359880099764919,0.0634410345145233,0.5853484036967024,0.4656380545637006,0.3796359893335582,1.7777777777777777,1.0,9,1.0,1.704984908883973
10,41950935_plants_1_202311021120,0.3329118917778273,0.0620479196369056,0.3529883711374095,0.3125876616261231,0.4336929932399492,3.6666666666666665,0.5,6,1.0,2.4321543772600025
11,41950935_plants_14_202311021122,0.3691665160692544,0.0723847069322457,0.5545703575547866,0.5989042675893888,0.1652507175661781,3.0,1.0,4,1.0,2.4322835413478376
12,41950935_plants_9_202311021123,0.3665543618641428,0.0681383770440443,0.5240761904761905,0.4881904761904763,0.2909719407960437,2.571428571428572,0.8571428571428572,7,1.0,1.1898111666575872
13,41950935_plants_25_202311021125,0.3451077565345684,0.080318600351386,0.494921875,0.536328125,0.2160076346445845,2.0,1.0,5,1.0,2.08694077318997
14,41950935_plants_22_202311021125,0.3895258337282633,0.0566703575610194,0.4942794207832801,0.5155458284949901,0.3950464473904374,2.7142857142857144,0.7142857142857143,7,1.0,2.018113383253587
15,41950935_plants_39_202311021126,0.3529949288088727,0.0658789232320663,0.4668280898694004,0.4197439550003652,0.4496311408605797,2.111111111111111,0.6666666666666667,9,1.0,2.4662022767987906
16,41950935_plants_15_202311021122,0.338129964021101,0.0575015880827058,0.3659616718695803,0.322386403052376,0.1425098873037068,4.25,0.75,4,1.0,1.978298065206529
17,41950935_plants_8_202311021122,0.3235117655451659,0.0581217318351295,0.5052623990772779,0.3117070357554787,0.0859966091118716,2.75,1.0,4,1.0,2.4181409534757385
18,41950935_plants_0_202311021118,0.3524186055422284,0.0655617450505154,0.4806980056980057,0.4098838483453867,0.3944744068089084,3.0,0.8333333333333334,6,1.0,2.4384048859608227
19,41950935_plants_23_202311021125,0.355116526780495,0.0580446922452419,0.4996326429980276,0.4121909927679159,0.4454122720383828,2.333333333333333,0.6666666666666667,9,1.0,2.4367138327455033
20,41950935_plants_24_202311021125,0.3681931205437396,0.060914366704426,0.5516868512110726,0.5060553633217995,0.1737412258463338,2.75,1.0,4,1.0,1.2458898727611227
21,41950935_plants_31_202311021125,0.3319858352475495,0.0718425050779259,0.5646626297577855,0.4829873125720876,0.121444342416634,2.0,1.0,4,1.0,2.013418237092471
22,41950935_plants_29_202311021126,0.344956840225041,0.0662972318508421,0.597448224852071,0.5926669484361793,0.2871816744572404,1.5,1.0,8,1.0,1.6850972027264934
23,41950935_plants_47_202311021133,0.3457344525602927,0.0651341056261421,0.4195945662215503,0.4760875955320399,0.4099022755833066,2.333333333333333,0.8333333333333334,6,1.0,2.1113826812428242
24,41950935_plants_17_202311021122,0.3497313834103704,0.0615154373609474,0.3617151850452115,0.2781503352369753,0.5289468806439017,2.7777777777777777,0.5555555555555556,9,1.0,2.8526079343328643
25,41950935_plants_26_202311021125,0.3531739119257673,0.0511826589340825,0.4668087555789511,0.3083360328258288,0.3786078770070571,2.142857142857143,0.5714285714285714,7,1.0,2.476112724641788
26,41950935_plants_21_202311021125,0.3681227194953083,0.0599915399706465,0.4358493827160494,0.3724271604938272,0.3973832171043097,4.2,0.8,5,1.0,2.981808660177817
27,41950935_plants_34_202311021125,0.3446245288124861,0.0491132728347912,0.3300603344559389,0.2500106968055685,0.4703146557193198,4.2,0.4,5,1.0,3.5137963773970373
28,41950935_plants_33_202311021125,0.3673892558578619,0.0564325768021192,0.2706464609653385,0.255783527696793,0.4913637395118562,3.2857142857142856,0.2857142857142857,7,1.0,2.3822327532413454
29,41950935_plants_2_202311021121,0.3559978169556839,0.0666407047369116,0.4786936507936508,0.4069968253968253,0.3853147828124604,2.2857142857142856,1.0,7,1.0,2.174943940664342
30,41950935_plants_5_202311021121,0.3445645513122917,0.0660293499635746,0.4914856968428397,0.4241402675468609,0.4031181399639883,2.5,0.75,8,1.0,2.584979613530613
31,41950935_plants_16_202311021122,0.3739251834710315,0.0660910713638025,0.6222060252672499,0.5823615160349854,0.2767869611464946,2.571428571428572,1.0,7,1.0,1.189811166657587
32,41950935_plants_20_202311021123,0.3692875604704715,0.0672861220348136,0.6042592592592593,0.5518518518518518,0.2512179426215401,2.6666666666666665,1.0,6,1.0,1.2080509422554826
33,41950935_plants_28_202311021126,0.3416411413620878,0.0591172257803554,0.565234375,0.528515625,0.225108333818751,3.2,1.0,5,1.0,2.7107062576519354
34,41950935_plants_32_202311021125,0.372979416727198,0.0588710104711013,0.3830159223694754,0.4152365338695827,0.4693630367925875,2.7142857142857144,0.5714285714285714,7,1.0,2.4690378950676024
35,41950935_plants_35_202311021125,0.3340646561318099,0.066266837059944,0.5112105907560452,0.4833945515763697,0.1691688427451923,3.25,1.0,4,1.0,2.260730685335597
36,41950935_plants_46_202311021132,0.3711313140864293,0.0508760307840586,0.3182297178130511,0.176926807760141,0.5169343706319872,3.142857142857143,0.4285714285714286,7,1.0,2.4083473877601027
37,41950935_plants_4_202311021121,0.3440172033087935,0.0515037161255055,0.3196009475218659,0.2193756073858116,0.504327815638276,3.142857142857143,0.2857142857142857,7,1.0,3.027036846348454
38,41950935_plants_3_202311021121,0.3626241948592303,0.0616292924590893,0.4830997826127697,0.460864442195611,0.413560990911538,2.5,0.625,8,1.0,2.2215629244647754
39,41950935_plants_27_202311021125,0.3296152235104002,0.0518919502549263,0.3323777548209366,0.2794765840220386,0.4663382088389177,4.0,0.4,5,1.0,2.7787008327793306
40,41950935_plants_44_202311021130,0.3342970258925898,0.0501769779475868,0.2586342930029155,0.1444818999028184,0.5567891113168484,3.4285714285714284,0.2857142857142857,7,1.0,3.4294666588814207
41,41950935_plants_13_202311021121,0.3850026958475486,0.067812456056081,0.4850778546712802,0.6075547866205305,0.181172691641262,3.0,1.0,4,1.0,1.2090704767378693
42,41950935_plants_6_202311021122,0.3921224834560523,0.0627366337918655,0.4775874635568513,0.652332361516035,0.3208288884167729,2.2857142857142856,1.0,7,1.0,1.480246252882603
43,41950935_plants_41_202311021127,0.361247805750007,0.0714771084926221,0.5783333333333334,0.5118518518518518,0.2378603351272815,2.6666666666666665,1.0,6,1.0,1.4277733999891045
44,41950935_plants_37_202311021126,0.3443695168707201,0.0686082779016447,0.3930650037792895,0.3878306878306878,0.4428544207104271,3.333333333333333,0.5,6,1.0,2.2362314040185614
45,41950935_plants_40_202311021126,0.3282287618346883,0.0607385465796299,0.5588956170703575,0.4858708189158017,0.1349026264167692,1.5,1.0,4,1.0,2.1008729919149682
46,41950935_plants_12_202311021121,0.3733481796694917,0.0555411841032848,0.5138597247357863,0.5332319850643223,0.4156773340226928,2.5,0.75,8,1.0,2.1743526678952465
47,41950935_plants_45_202311021131,0.3437204703343692,0.0547465045832545,0.2271535453877201,0.2507016925085835,0.4528725946469245,5.0,0.25,4,1.0,2.7444005524009594
48,41950935_plants_7_202311021122,0.3883865669237082,0.0632928227802136,0.565840621963071,0.5286686103012634,0.307458850372186,2.571428571428572,1.0,7,1.0,1.8360004577288713
49,41950935_plants_36_202311021126,0.3432913098261579,0.0535975103206519,0.3172442680776014,0.1443287037037037,0.5292617641944996,2.875,0.625,8,1.0,2.8628682836027077
