,exp_id,chm,chd,smq,cmq,icp,ifn,ned,msn,cov,bcp
0,hyDec_acmeair_1111_3111,0.4407865536969209,0.1434907160111705,0.9623604590506,0.5763241175447749,0.6169258174496309,0.9444444444444444,0.9861111111111112,72,1.0,0.7300981069266204
1,hyDec_acmeair_1111_4334,0.4361079309663775,0.1435601838656902,0.9377259322678844,0.5480720446473871,0.6523405417918617,0.9452054794520548,0.9863013698630136,73,1.0,1.0344356072671987
2,hyDec_acmeair_1111_1646,0.4527449570887782,0.1537046911073673,0.7806007295173961,0.6261498316498316,0.5307529539557567,1.5333333333333334,0.9111111111111112,45,1.0,1.2458788914215506
3,hyDec_acmeair_1111_4106,0.4644338286202304,0.1541846508257323,0.8658794201441261,0.674547616054969,0.5469921177610587,1.25,0.9423076923076924,52,1.0,1.0626682230314406
4,hyDec_acmeair_1111_1474,0.4389827274987324,0.1476750850637364,0.9381659836065576,0.5243827160493827,0.5605172885988475,1.0655737704918034,0.9836065573770492,61,1.0,0.49147820409054066
5,hyDec_acmeair_1111_3323,0.427500998354574,0.1332433562354765,0.9569135802469136,0.5852469135802468,0.6862112354956333,0.8765432098765432,0.9876543209876544,81,1.0,1.1853149812355244
6,hyDec_acmeair_1111_4562,0.440576478348246,0.1450814113229582,0.9618916624748493,0.5727254149899397,0.6080185568667791,0.9295774647887324,0.9859154929577464,71,1.0,0.49147820409054066
7,hyDec_acmeair_1111_1010,0.4262971930234361,0.1321698388353629,0.960150557061126,0.5876543209876544,0.691621902956155,0.8780487804878049,0.9878048780487804,82,1.0,1.1194641489446622
8,hyDec_acmeair_1111_3747,0.4751818275714666,0.1846395033207027,0.7393320964749537,0.6029412606793559,0.2183245552397387,2.0,0.9545454545454546,22,1.0,0.9386975660485118
9,hyDec_acmeair_1111_2695,0.4414734186490983,0.1454884665736011,0.9251943103111891,0.5399806726173056,0.6328725309016298,1.0,0.9705882352941176,68,1.0,1.1838725607032448
10,hyDec_acmeair_1111_397,0.5285621992022611,0.2726195968535432,0.7652023244031206,0.7565571978316663,0.1379594759340466,2.0,0.9411764705882352,17,1.0,1.0951471603899305
11,hyDec_acmeair_1111_3575,0.4686707192912177,0.1747765719243332,0.8575350300052681,0.5306707236766761,0.5535005456336,1.1636363636363636,0.9454545454545454,55,1.0,1.088095060350667
12,hyDec_acmeair_1111_999,0.5862999543846915,0.3662016491367641,0.4846872452464362,0.5324872760922732,0.0212094106529891,1.6666666666666667,1.0,3,1.0,2.8332133440562157
13,hyDec_acmeair_1111_4750,0.440576478348246,0.1450814113229582,0.9618916624748493,0.5727254149899397,0.6080185568667791,0.9295774647887324,0.9859154929577464,71,1.0,0.49147820409054066
14,hyDec_acmeair_1111_1222,0.4260366968876719,0.1334295967081596,0.9594993141289436,0.5852537722908092,0.6902692360910246,0.8765432098765432,0.9876543209876544,81,1.0,1.0344356072671987
15,hyDec_acmeair_1111_4596,0.5205173541110006,0.1971295305448554,0.8787224762930093,0.6406246937203051,0.2168338892168257,1.5172413793103448,0.9655172413793104,29,1.0,0.6553042721207208
16,hyDec_acmeair_1111_2661,0.4260366968876719,0.1334295967081596,0.9594993141289436,0.5852537722908092,0.6902692360910246,0.8765432098765432,0.9876543209876544,81,1.0,1.0344356072671987
17,hyDec_acmeair_1111_363,0.4390010911391686,0.1410174269238725,0.9537884002724184,0.5752967579451599,0.6507718068374994,0.945945945945946,0.972972972972973,74,1.0,1.088095060350667
18,hyDec_acmeair_1111_3581,0.4341067703823458,0.1376815699207018,0.95030910609858,0.576282562466773,0.6705004023413946,0.922077922077922,0.987012987012987,77,1.0,1.1757154319783667
19,hyDec_acmeair_1111_2453,0.4293662226295356,0.1356551573068732,0.953401493021746,0.5774383317104835,0.6752644310635635,0.9113924050632912,0.9873417721518988,79,1.0,1.1194641489446622
20,hyDec_acmeair_1111_151,0.4296293680367553,0.1345335191061766,0.9540316455696202,0.5827768987341772,0.6848585686305028,0.8875,0.9875,80,1.0,1.1853149812355244
21,hyDec_acmeair_1111_2037,0.5122380501123593,0.2447774961131326,0.6383015873015871,0.6623597883597884,0.2234521105537179,2.533333333333333,0.8666666666666667,15,1.0,0.9829564081810813
22,hyDec_acmeair_1111_535,0.4828255750622643,0.1958487458802655,0.7936465928399362,0.5753559094990751,0.4693885648591144,1.4285714285714286,0.9523809523809524,42,1.0,0.7300981069266204
23,hyDec_acmeair_1111_1480,0.4407865536969209,0.1434907160111705,0.9623604590506,0.5763241175447749,0.6169258174496309,0.9444444444444444,0.9861111111111112,72,1.0,0.7300981069266204
24,hyDec_acmeair_1111_2205,0.4565804939484102,0.1550960630654544,0.8127101963202796,0.6155139274334465,0.5295933620963099,1.446808510638298,0.9574468085106383,47,1.0,0.8213603702924479
25,hyDec_acmeair_1111_707,0.5088888287049705,0.222211058123061,0.715687570203014,0.5985700965315,0.1337270445902874,2.0,0.9411764705882352,17,1.0,1.0951471603899305
26,hyDec_acmeair_1111_2498,0.5462487102629116,0.3155101013398479,0.8505464049681737,0.7722154388821056,0.0672022863452348,1.1428571428571428,0.9285714285714286,14,1.0,1.4166066720281079
27,hyDec_acmeair_1111_3778,0.5345766279789371,0.2896289107943348,0.7018474720149886,0.6609362591973551,0.0873169359738197,1.8333333333333333,0.9166666666666666,12,1.0,1.3106085442414417
28,hyDec_acmeair_1111_1813,0.4329079376980777,0.1382014567693164,0.946367908407382,0.5714712918660286,0.6685010967379112,0.922077922077922,0.987012987012987,77,1.0,1.1853149812355244
29,hyDec_acmeair_1111_4139,0.4971423776023203,0.2024948539701506,0.6166660254437263,0.6237342259156664,0.0627088242829348,2.6666666666666665,1.0,6,1.0,1.824090224557158
30,hyDec_acmeair_1111_1679,0.4960259791296236,0.2084184541279029,0.5333629629629629,0.5313740740740741,0.0648527505401345,2.833333333333333,1.0,6,1.0,2.736135336835737
31,hyDec_acmeair_1111_3912,0.4476906206207323,0.1497078216024711,0.9515397278314311,0.5612471344259097,0.5992156786919088,1.0,0.9852941176470588,68,1.0,0.7300981069266204
32,hyDec_acmeair_1111_738,0.5404250418544735,0.2904395767018068,0.6644222271265969,0.6387290588204679,0.0787654733161283,1.8333333333333333,0.9166666666666666,12,1.0,1.3106085442414417
33,hyDec_acmeair_1111_2008,0.4856436440078376,0.2371082206671062,0.5682590964988425,0.509764720775463,0.3116542650480841,2.6875,0.8125,16,1.0,1.365948973628647
34,hyDec_acmeair_1111_2834,0.4361079309663775,0.1435601838656902,0.9377259322678844,0.5480720446473871,0.6523405417918617,0.9452054794520548,0.9863013698630136,73,1.0,1.0344356072671987
35,hyDec_acmeair_1111_952,0.4262971930234361,0.1321698388353629,0.960150557061126,0.5876543209876544,0.691621902956155,0.8780487804878049,0.9878048780487804,82,1.0,1.1194641489446622
36,hyDec_acmeair_1111_1487,0.492714110843701,0.2269469333118711,0.8396639972164495,0.6542732709471488,0.2372019571398762,1.9259259259259256,0.925925925925926,27,1.0,0.6840338342089343
37,hyDec_acmeair_1111_2202,0.4407865536969209,0.1434907160111705,0.9623604590506,0.5763241175447749,0.6169258174496309,0.9444444444444444,0.9861111111111112,72,1.0,0.7300981069266204
38,hyDec_acmeair_1111_700,0.4407865536969209,0.1434907160111705,0.9623604590506,0.5763241175447749,0.6169258174496309,0.9444444444444444,0.9861111111111112,72,1.0,0.7300981069266204
39,hyDec_acmeair_1111_2030,0.4283134040266426,0.1363306457332731,0.9500973709834468,0.5783024991885751,0.6889165692258942,0.8987341772151899,0.9873417721518988,79,1.0,1.0990878327213986
40,hyDec_acmeair_1111_532,0.4463410595410824,0.148306857289075,0.9483219664677466,0.5588865207918916,0.6101624831239787,0.9855072463768116,0.9855072463768116,69,1.0,0.7300981069266204
41,hyDec_acmeair_1111_3586,0.4467714110921378,0.1561789417753767,0.7996781561461793,0.6430172932456986,0.5145830880636915,1.431818181818182,0.9545454545454546,44,1.0,1.0448995895995332
42,hyDec_acmeair_1111_2454,0.4362604910887283,0.142027336126138,0.9386652577234772,0.5511140421243161,0.6536932086569922,0.945945945945946,0.9864864864864864,74,1.0,1.1194641489446622
43,hyDec_acmeair_1111_156,0.5117234799005088,0.2299297667079588,0.7201424021045749,0.5985711600691175,0.322280859805609,1.851851851851852,0.925925925925926,27,1.0,1.0225401093467106
44,hyDec_acmeair_1111_4591,0.440576478348246,0.1450814113229582,0.9618916624748493,0.5727254149899397,0.6080185568667791,0.9295774647887324,0.9859154929577464,71,1.0,0.49147820409054066
45,hyDec_acmeair_1111_2666,0.4619468744827732,0.1537732040912389,0.8643082788671025,0.6626278908999498,0.5458071663254367,1.3269230769230769,0.9423076923076924,52,1.0,1.0626682230314406
46,hyDec_acmeair_1111_364,0.4390010911391686,0.1410174269238725,0.9537884002724184,0.5752967579451599,0.6507718068374994,0.945945945945946,0.972972972972973,74,1.0,1.088095060350667
47,hyDec_acmeair_1111_3572,0.4401719404859194,0.1431545369870931,0.93918030187722,0.5619038559107051,0.6527902635836724,0.9726027397260274,0.9863013698630136,73,1.0,1.1757154319783667
48,hyDec_acmeair_1111_4757,0.5321953313629606,0.2857109224540919,0.7683554306076172,0.6885820120281672,0.1623202835615439,2.125,0.875,16,1.0,0.9829564081810813
49,hyDec_acmeair_1111_1225,0.4375091812414884,0.1401565552631415,0.9025243110641048,0.6397163464363358,0.5968644171041233,1.1451612903225807,0.967741935483871,62,1.0,1.0344356072671987
