episode,score
0,0.5751633986928104
1,0.6528589993502274
2,0.6957439896036388
3,0.7144119558154645
4,0.6937329434697855
5,0.7993421052631582
6,0.7684758533042846
7,0.557517361111111
8,0.5780410312273058
9,0.635212962962963
10,0.47078839869281036
11,0.6781045751633988
12,0.5710018382352942
13,0.5563541666666667
14,0.6550519818063679
15,0.5811915391156462
16,0.6953380310457518
17,0.6240659519168292
18,0.6753253968253966
19,0.49901620370370375
20,0.7313680101670299
21,0.6054602396514159
22,0.585269607843137
23,0.5807924836601305
24,0.6898148148148148
25,0.5006613756613757
26,0.6875453885257808
27,0.540651397011046
28,0.5592129629629627
29,0.5736887254901961
30,0.5676817810457517
31,0.7163858251633987
32,0.42178819444444443
33,0.5636488970588234
34,0.6050517429193898
35,0.5856311274509803
36,0.6404765795206974
37,0.5993811274509804
38,0.6904956427015249
39,0.5534109477124184
40,0.5716033635676494
41,0.5339665032679739
42,0.746483864379085
43,0.58046760370815
44,0.559987135879993
45,0.6037837009803922
46,0.6853541260558804
47,0.6480851715686275
48,0.6171760926592861
49,0.6265686274509803
50,0.6824415204678365
51,0.6921813725490197
52,0.7224009096816115
53,0.6372076023391813
54,0.6353665910808767
55,0.5844344589687728
56,0.5501560846560849
57,0.8097639796659403
58,0.5682002314814814
59,0.6454099348072563
60,0.577156862745098
61,0.5311183153817082
62,0.5684065934065933
63,0.6364890400604688
64,0.6576161946259985
65,0.5027916666666665
66,0.614781560772457
67,0.407852564102564
68,0.7407861292665215
69,0.6507795826663999
70,0.6574754901960784
71,0.6698488562091504
72,0.6589969135802468
73,0.48285879629629624
74,0.6203796296296296
75,0.7204493464052286
76,0.6265246839476531
77,0.6544780092592594
78,0.6935769980506822
79,0.6254021990740741
80,0.665798611111111
81,0.6848447712418302
82,0.5437094907407408
83,0.5102124183006537
84,0.5858306878306878
85,0.6612451577853364
86,0.5778842592592592
87,0.7293957115009747
88,0.7326363673041232
89,0.5538201058201057
90,0.5109664351851851
91,0.6349193357898715
92,0.6090778186274508
93,0.6622366898148148
94,0.5821693121693121
95,0.5186546560015948
96,0.6978021208483394
97,0.7366285403050109
98,0.4882440476190477
99,0.6925971314451705
100,0.560856386999244
101,0.5814950980392156
102,0.6562111928104573
103,0.7240079365079365
104,0.5238102532679739
105,0.47570899470899475
106,0.5334798534798534
107,0.7444603883219956
108,0.7479646650326797
109,0.7341820987654322
110,0.669173919567827
111,0.6694265756985055
112,0.691869212962963
113,0.8252731481481482
114,0.7343409586056644
115,0.7691993464052287
116,0.7546170343137254
117,0.5453452988338191
118,0.6507523148148148
119,0.6083680555555555
120,0.42718101343101333
121,0.5967689255189255
122,0.7150479983660132
123,0.6680184782246231
124,0.6554702251270881
125,0.6066377314814816
126,0.7275381944444443
127,0.6970972222222223
128,0.7743785168388342
129,0.5400806878306876
130,0.6581428335222979
131,0.7302795584045583
132,0.5342688891796032
133,0.7816798941798941
134,0.5800595238095239
135,0.6706372721928279
136,0.7761880787037037
137,0.6294012396625317
138,0.6971011668556313
139,0.7094804657974298
140,0.693968772694263
141,0.6315597667638484
142,0.605811965811966
143,0.7146868006461843
144,0.6930806327160494
145,0.5359621536343475
146,0.6106009070294782
147,0.6556377551020408
148,0.6487398641244794
149,0.6666064342403628
150,0.6251257600109643
151,0.7600584795321637
152,0.7522156084656084
153,0.7107631666073224
154,0.7114553830791575
155,0.5976566951566953
156,0.7855241402116402
157,0.6894199735449734
158,0.7504595588235293
159,0.6852106227106226
160,0.7430871212121213
161,0.6361038773148147
162,0.7466954105448425
163,0.655034722222222
164,0.7826632207491582
165,0.6814150047483384
166,0.8653565636642558
167,0.823241446669701
168,0.4944417955781591
169,0.7253551587301587
170,0.588558201058201
171,0.6771060803512725
172,0.7930718127471376
173,0.4955753968253967
174,0.6621371882086168
175,0.7291028390522875
176,0.5928641381766383
