,exp_id,chm,chd,smq,cmq,icp,ifn,ned,msn,cov,precision,recall,SRP@0,SRP@1,SRP@2,SRP@3,SRP@4,SRP@5,SRP@6,SRP@7,SRP@8,SRP@9,SRP@10,SRR@0,SRR@1,SRR@2,SRR@3,SRR@4,SRR@5,SRR@6,SRR@7,SRR@8,SRR@9,SRR@10,accuracy,precision,recall,f1_score,roc_auc,fbeta_score
10,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4374,0.3836498301415633,0.06947796533600732,0.29962197293447296,0.1790298392422934,0.25920404832739097,3.7,0.4,10,1.0,0.676492673992674,0.4686202686202686,1.0,1.0,0.9,0.8,0.7,0.6,0.6,0.6,0.5,0.4,0.4,1.0,0.9,0.7,0.5,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.7290862290862291,0.1388712745719721,0.4018348623853211,0.2064090480678605,0.5811854615224084,0.1444310819723009
11,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4375,0.4041422291574064,0.060279995590715285,0.2617540625984823,0.22945787873457207,0.3198809184528447,4.888888888888889,0.5555555555555556,9,1.0,0.5622953674677812,0.4076582936232059,1.0,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.7964929214929215,0.1797153024911032,0.3706422018348624,0.24206111443978431,0.6040303232768034,0.18533110259593072
12,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4376,0.3728286216251815,0.0665768469030848,0.29252314741399876,0.33532170793553895,0.23842792104890326,3.888888888888889,0.7777777777777778,9,1.0,0.5373263265420127,0.47315400648733985,1.0,1.0,1.0,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.7760617760617761,0.17094017094017094,0.4036697247706422,0.24017467248908297,0.6077597433586944,0.17694090930595638
13,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4377,0.37493139024864325,0.07107434134226473,0.2636526419623531,0.20380959565649878,0.3627499336744008,5.333333333333333,0.5555555555555556,9,1.0,0.4978706478706479,0.3788456507754753,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.8201415701415702,0.19488817891373802,0.3357798165137615,0.24663072776280326,0.601234997306431,0.19982015543708653
14,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4378,0.3800287000494711,0.06463389123545257,0.19519541342552776,0.21247645309694344,0.32135681896372853,4.777777777777778,0.33333333333333337,9,1.0,0.5353583689368002,0.5676800132940483,1.0,1.0,1.0,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.8145109395109396,0.17796610169491525,0.30825688073394497,0.2256548018804567,0.5857101719839712,0.1825036743561889
15,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4379,0.3918132190536714,0.06494617234012819,0.2938421894053132,0.25051201040875976,0.163987046903074,3.5555555555555554,0.33333333333333337,9,1.0,0.603397705525365,0.6141587457376931,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.7697876447876448,0.19193324061196107,0.5064220183486239,0.2783661119515885,0.6507599423430652,0.19921029168258822
16,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4380,0.39614744148144165,0.06547710684009173,0.19167396107512633,0.15235532497491855,0.27693288887980627,4.555555555555555,0.33333333333333337,9,1.0,0.4960494488949774,0.3967961213575248,1.0,1.0,1.0,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7807271557271557,0.1630971993410214,0.363302752293578,0.22512791358726547,0.5920728185731688,0.1685612699684511
17,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4381,0.41113816627884403,0.06689457171205554,0.3980853237115051,0.39013653275339244,0.24912396122491517,4.0,0.8888888888888888,9,1.0,0.5566559312936125,0.4604002235581183,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7586872586872587,0.18564845292955892,0.5174311926605505,0.2732558139534884,0.6496519391269601,0.19292526862247977
18,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4382,0.378242497495348,0.06907053476842982,0.18993028568944328,0.2614414192416282,0.30257872881058206,5.0,0.5555555555555556,9,1.0,0.5640089852366068,0.4942223793100986,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.8265765765765766,0.2112676056338028,0.3577981651376147,0.2656675749318801,0.61471287202393,0.2164827270946255
19,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4383,0.39922653032103206,0.062249743527742964,0.2557624956628009,0.20739534355343642,0.30381442012721466,5.0,0.4,10,1.0,0.5087609970674486,0.5723461333987651,1.0,1.0,1.0,0.8,0.6,0.4,0.3,0.2,0.2,0.1,0.1,1.0,1.0,0.9,0.8,0.8,0.4,0.4,0.3,0.3,0.3,0.3,0.8265765765765766,0.21497326203208555,0.3688073394495413,0.27162162162162157,0.6196884519501277,0.2203805224121251
20,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4384,0.4014731413178238,0.07144275771684444,0.18649784352580184,0.12692745912918338,0.2507925049207445,3.888888888888889,0.33333333333333337,9,1.0,0.4971260709090324,0.6968960863697705,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.8153153153153153,0.20981713185755535,0.4,0.27525252525252525,0.6276141773937577,0.21585415574582095
21,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4385,0.4161595257079451,0.08086265507113803,0.4142334439357957,0.2790915012515256,0.1978236927248311,2.8181818181818183,0.5454545454545454,11,1.0,0.6135646852050014,0.5037697549659271,1.0,1.0,1.0,0.9090909090909091,0.7272727272727273,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,1.0,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.7805662805662805,0.19279819954988747,0.47155963302752296,0.2736954206602769,0.6409111866424866,0.19974397659214557
22,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4386,0.3902359080426556,0.07475100223503628,0.3314083898802008,0.24532077973284946,0.12932286439471397,2.2222222222222223,0.6666666666666667,9,1.0,0.7308404558404559,0.5189365540242733,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.6253217503217503,0.13472563472563473,0.6036697247706422,0.22028791429527955,0.6155361496362469,0.1411767675492844
23,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4387,0.388576829309206,0.06056381346778952,0.35058626845284063,0.24316270916490842,0.2748896980401922,4.0,0.7777777777777778,9,1.0,0.6056414990238519,0.47560353876143346,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.7318211068211068,0.1515527950310559,0.44770642201834865,0.22645011600928075,0.6034158983659015,0.15768865234746246
24,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4388,0.39998639841993255,0.06672955130539902,0.2389304231834189,0.17302929382696805,0.28667015559220804,4.888888888888889,0.33333333333333337,9,1.0,0.5601038957017218,0.430967018686317,1.0,1.0,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.8042149292149292,0.17315175097276264,0.326605504587156,0.2263191354100445,0.5883600614101359,0.17807332431000997
25,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4389,0.38849675268246214,0.08088539046616199,0.41486966678570214,0.32928385496377927,0.31870562835131266,4.4,0.8,10,1.0,0.636060606060606,0.4475520970257813,1.0,1.0,0.9,0.8,0.7,0.6,0.5,0.4,0.4,0.4,0.4,1.0,0.8,0.8,0.7,0.6,0.4,0.4,0.2,0.1,0.0,0.0,0.7746138996138996,0.18202080237741455,0.44954128440366975,0.2591221575885775,0.6276978155398705,0.18862370363661063
26,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4390,0.38076394666766117,0.06435796398348545,0.23768606814418886,0.17714715383507895,0.2772503949354854,4.75,0.375,8,1.0,0.5293650793650794,0.4725877192982456,1.0,1.0,1.0,0.875,0.625,0.375,0.375,0.25,0.25,0.125,0.125,1.0,0.875,0.875,0.75,0.5,0.5,0.25,0.25,0.125,0.125,0.125,0.7757400257400258,0.18297236743838685,0.44954128440366975,0.2600849256900212,0.6283149906412635,0.1895853247758205
27,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4391,0.3750518454189274,0.05550273307804329,0.3772105537960517,0.11809185963947871,0.24992238429634198,4.555555555555555,0.7777777777777778,9,1.0,0.6339586339586339,0.3825979089136984,1.0,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.7911840411840412,0.18909991742361684,0.42018348623853213,0.2608200455580866,0.6235108931809835,0.19542191657045327
28,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4392,0.3906247470343944,0.06601604479936156,0.32756471086347705,0.19914952707285916,0.2803071734425535,3.9166666666666665,0.5833333333333333,12,1.0,0.6180472883597884,0.44270210783368685,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,1.0,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,0.825933075933076,0.21344717182497333,0.3669724770642202,0.2699055330634278,0.6185065171425844,0.2188324644397245
29,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4393,0.3900383034379887,0.06731535950171157,0.32555191532492644,0.3290593893847648,0.2827214222478351,3.4545454545454546,0.5454545454545454,11,1.0,0.640570288297561,0.47391895717254556,1.0,1.0,1.0,1.0,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0,0.9090909090909091,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8437902187902188,0.2476303317535545,0.3834862385321101,0.30093592512598993,0.6357565207825424,0.2529005623176027
30,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4394,0.3547886746136824,0.06554102269282391,0.1652921270579238,0.15862578492935636,0.219104242730327,4.5,0.33333333333333337,6,1.0,0.5878663003663004,0.5956102863997602,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.6309523809523809,0.12548179871520343,0.5376146788990825,0.2034722222222222,0.5887685455860252,0.13140746603350484
31,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4395,0.39627350940683587,0.06756173635062002,0.17386076900746197,0.12932251449851756,0.25465182487660226,4.375,0.625,8,1.0,0.45624333396072536,0.4607269557927453,1.0,1.0,1.0,0.875,0.5,0.375,0.125,0.125,0.125,0.125,0.125,1.0,1.0,0.875,0.625,0.375,0.375,0.25,0.25,0.25,0.125,0.125,0.8096846846846847,0.19089147286821706,0.3614678899082569,0.2498414711477489,0.6071137721451001,0.19634167790350002
32,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4396,0.39097718039134255,0.06290675241447949,0.36418998964116545,0.12192086283074219,0.33218484515359553,4.5,0.6,10,1.0,0.6041581225791752,0.4172081135239029,1.0,1.0,0.9,0.8,0.5,0.5,0.4,0.4,0.4,0.4,0.4,1.0,0.8,0.6,0.6,0.5,0.3,0.3,0.2,0.2,0.1,0.1,0.7612612612612613,0.1368909512761021,0.3247706422018349,0.1926006528835691,0.5639899763645393,0.14171337069655723
33,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4397,0.37382750154812,0.06433365132677221,0.22108024691358025,0.2052314814814815,0.23719976717699398,4.333333333333333,0.4444444444444444,9,1.0,0.6018518518518519,0.5162102355084811,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.8278635778635779,0.22280887011615627,0.3871559633027523,0.2828418230563003,0.6286864281334781,0.2285150028667898
34,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4398,0.3633692868819757,0.06710185380188541,0.31424234321854344,0.2926551787774816,0.18799271430686337,2.8,0.6,10,1.0,0.723109140182311,0.5451709401709401,1.0,1.0,1.0,0.9,0.9,0.8,0.6,0.5,0.5,0.4,0.4,1.0,1.0,0.8,0.6,0.5,0.5,0.5,0.4,0.4,0.2,0.2,0.8153153153153153,0.26931905126243305,0.6458715596330276,0.3801295896328294,0.7387354624121759,0.27888334809153187
35,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4399,0.38705105814940727,0.056068570356519576,0.3299204032023796,0.2605731728890628,0.27656919362293614,5.75,0.5,8,1.0,0.5527885276917786,0.4491626794258373,1.0,1.0,0.875,0.625,0.625,0.5,0.375,0.375,0.375,0.25,0.25,1.0,0.875,0.875,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.125,0.7504826254826255,0.14874301675977653,0.3908256880733945,0.21547799696509867,0.5879362085226785,0.1543675661849341
36,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4400,0.37271845926171165,0.06323258186777297,0.42143400597411695,0.28723505926498644,0.2981682477696566,4.777777777777778,0.6666666666666667,9,1.0,0.626464831337858,0.37765678116555307,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7052767052767053,0.11397720455908818,0.3486238532110092,0.1717902350813743,0.5440879802115706,0.11867582760774516
37,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4401,0.39429153948501044,0.06508763945399224,0.2786821566350088,0.29717302643519117,0.3211106852557451,4.6,0.6,10,1.0,0.5744534412955465,0.49951720793826054,1.0,1.0,1.0,0.9,0.5,0.5,0.4,0.4,0.3,0.3,0.3,1.0,0.9,0.8,0.8,0.5,0.5,0.3,0.3,0.3,0.1,0.1,0.7845881595881596,0.15175438596491228,0.3174311926605505,0.2053412462908012,0.5734572644664064,0.1565610859728507
38,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4402,0.39680037370338594,0.06939295635949955,0.17236810906676256,0.18953032608442638,0.17254588878504168,3.6666666666666665,0.2222222222222222,9,1.0,0.4687524196670538,0.6789001122334455,1.0,1.0,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8404118404118404,0.30815450643776826,0.6587155963302752,0.4198830409356725,0.7582944936333089,0.31811310919989577
39,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4403,0.38495059175094276,0.05766142998424607,0.459458085940197,0.23828648453234158,0.21657474769867188,2.909090909090909,0.8181818181818181,11,1.0,0.673793685988808,0.4052997507542963,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0,1.0,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.7628700128700129,0.1977878985035784,0.5577981651376147,0.2920268972142171,0.6701880968520025,0.2055933484504913
40,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4404,0.40210770575345856,0.06367231088914355,0.22153562748350755,0.2378811313435267,0.15660563521611456,2.875,0.5,8,1.0,0.547366718426501,0.5416666666666667,1.0,1.0,1.0,0.875,0.75,0.625,0.5,0.25,0.125,0.0,0.0,1.0,1.0,0.625,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.6246782496782497,0.1403861625100563,0.6403669724770642,0.2302870339821841,0.631768744570396,0.1471441680513876
41,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4405,0.38790028939141574,0.0646689348132364,0.2894772122840906,0.1639761992245458,0.224470587697626,3.7,0.4,10,1.0,0.6380952380952382,0.5539216047110783,1.0,1.0,1.0,1.0,0.7,0.7,0.5,0.3,0.3,0.3,0.3,1.0,0.9,0.9,0.8,0.7,0.6,0.5,0.4,0.2,0.1,0.1,0.8322072072072072,0.27197802197802196,0.544954128440367,0.3628588882101405,0.7023836062762582,0.2802353332963312
42,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4406,0.37627363267619035,0.06330882497005551,0.19548996913580244,0.2291622317277079,0.294786083609922,3.727272727272727,0.36363636363636365,11,1.0,0.4786796536796537,0.5288379881681318,1.0,1.0,1.0,0.9090909090909091,0.7272727272727273,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8338159588159588,0.19651741293532338,0.28990825688073396,0.23424759080800595,0.5879976833689511,0.20031322246252517
43,CombSequentialDQN36351549/CombSequentialDQN36351549_8_4407,0.3746136176960705,0.060049811184499126,0.2606766829019576,0.17751486238338676,0.309338223366689,5.5,0.5,8,1.0,0.5399267399267399,0.5541468765152975,1.0,1.0,0.875,0.75,0.625,0.5,0.375,0.375,0.25,0.25,0.25,1.0,0.875,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.7744530244530244,0.15856573705179283,0.3651376146788991,0.22111111111111112,0.5894635349007262,0.1640242424242424
