,exp_id,chm,chd,smq,cmq,icp,ifn,ned,msn,cov,bcp
0,hyDec_7ep-demo_1111_4618,0.5262062018672148,0.10663980421466,0.8255869140728075,0.8037139947014554,0.2297928110348602,1.3666666666666667,0.8666666666666667,30,1.0,1.5640399759805004
1,hyDec_7ep-demo_1111_1158,0.4902470723059265,0.0727485259327412,0.8767505475906013,0.8484495221027479,0.1617474024234696,1.064516129032258,0.935483870967742,31,1.0,1.3367832327979499
2,hyDec_7ep-demo_1111_1964,0.4813531715978947,0.0825634092494324,0.9628023352793994,0.8074228523769807,0.6544028298182233,0.5909090909090909,1.0,110,1.0,1.620969500156141
3,hyDec_7ep-demo_1111_224,0.4797809146227739,0.0824572940070942,0.9623019182652208,0.8060050041701418,0.6537337875055909,0.5818181818181818,1.0,110,1.0,1.6286778847131465
4,hyDec_7ep-demo_1111_26,0.4842022659806122,0.1053958379177992,0.863216966966967,0.8110510510510511,0.5294278859707996,0.6933333333333334,0.96,75,1.0,2.0058731624919077
5,hyDec_7ep-demo_1111_640,0.4911345520714202,0.0918918449641308,0.9346892369227572,0.7876497324814296,0.5730834352441659,0.6666666666666666,0.989247311827957,93,1.0,1.5065743204953075
6,hyDec_7ep-demo_1111_3865,0.4899054841627467,0.1019220653462204,0.8817602115564932,0.7744901547116738,0.532316611991301,0.625,0.9875,80,1.0,1.868943599851976
7,hyDec_7ep-demo_1111_3059,0.4864482051695421,0.0402773160785929,0.9202993197278913,0.7743733938019653,0.0524269751570468,1.0666666666666669,1.0,15,1.0,1.7876414497631357
8,hyDec_7ep-demo_1111_472,0.4798747390488519,0.0757652703484756,0.9423096108630472,0.7962154058543108,0.6441487222521362,0.6568627450980392,1.0,102,1.0,1.5182149512429792
9,hyDec_7ep-demo_1111_3891,0.4878656518522978,0.0915311729237641,0.9486265644078145,0.8030050620675621,0.5772090802478057,0.7032967032967034,0.978021978021978,91,1.0,1.4193919364927952
10,hyDec_7ep-demo_1111_2943,0.4857863659334314,0.0847339002681119,0.9620354147948488,0.8142557651991615,0.6523492192044242,0.660377358490566,0.9905660377358492,106,1.0,1.4538310779397372
11,hyDec_7ep-demo_1111_486,0.4869192546078604,0.1063505142208557,0.8557706893537372,0.8094185795384427,0.5239895528693904,0.6756756756756757,0.972972972972973,74,1.0,2.068468793129868
12,hyDec_7ep-demo_1111_4288,0.4637724938678401,0.0437969982134737,0.863953591517694,0.7750329165927456,0.1285406854010684,0.8571428571428571,0.9642857142857144,28,1.0,1.7171576646636901
13,hyDec_7ep-demo_1111_1990,0.4819172419263752,0.0812833879554262,0.9698759481668774,0.8140802781289507,0.6685372280675146,0.6017699115044248,1.0,113,1.0,1.6360844421937906
14,hyDec_7ep-demo_1111_2729,0.439209362949045,0.0456045821716739,0.7659920161230319,0.6685723266574578,0.0335983977629171,1.1111111111111112,1.0,9,1.0,3.389960953736127
15,hyDec_7ep-demo_1111_1731,0.4780746087353983,0.0790762836819636,0.977306218685529,0.8246758031240791,0.6831928030679119,0.5811965811965812,1.0,117,1.0,1.6960881260727234
16,hyDec_7ep-demo_1111_4243,0.4767300697255973,0.078122513911143,0.9816265489246546,0.8272325879504344,0.6891058292445257,0.5882352941176471,1.0,119,1.0,1.6710146024349037
17,hyDec_7ep-demo_1111_2988,0.4646640275613024,0.0410198276086959,0.8846238219491787,0.8098691098164691,0.2271695619825817,0.85,0.975,40,1.0,1.770239637220521
18,hyDec_7ep-demo_1111_3066,0.4852002296746271,0.1008186199119673,0.9139710290721036,0.8422555523757491,0.4489901001361243,0.7402597402597403,0.948051948051948,77,1.0,1.7638887869343023
19,hyDec_7ep-demo_1111_3254,0.470701688695761,0.0689821137137046,0.9726761619190404,0.823688155922039,0.6831928030679119,0.5862068965517241,1.0,116,1.0,1.6960881260727234
20,hyDec_7ep-demo_1111_2386,0.501966504773851,0.1131709133355246,0.8344149522570342,0.8110336824177333,0.3766732061460527,0.8518518518518519,0.962962962962963,54,1.0,1.70158774957275
21,hyDec_7ep-demo_1111_19,0.506817058468619,0.0350734898474087,0.6700026785496871,0.6938174203131467,0.0083325723323403,0.6666666666666666,1.0,3,1.0,3.5926935077902087
22,hyDec_7ep-demo_1111_1503,0.4900102130098467,0.088891767742978,0.9631958531310916,0.8167445441946881,0.5967854743333554,0.6979166666666666,0.9791666666666666,96,1.0,1.3766940350760302
23,hyDec_7ep-demo_1111_4071,0.4767300697255973,0.078122513911143,0.9816265489246546,0.8272325879504344,0.6891058292445257,0.5882352941176471,1.0,119,1.0,1.6710146024349037
24,hyDec_7ep-demo_1111_3630,0.4767356149098183,0.0786480615917502,0.9794473417354772,0.8279009126466753,0.6850055807683816,0.5847457627118644,1.0,118,1.0,1.6746186561224359
25,hyDec_7ep-demo_1111_1167,0.462824294994406,0.0562107605732738,0.8740895245529907,0.8357391373307064,0.3662466175876981,0.8032786885245902,0.9344262295081968,61,1.0,1.7540000550321067
26,hyDec_7ep-demo_1111_4415,0.4671831196636134,0.0623901315789936,0.9754396306120444,0.8249336870026526,0.6891058292445257,0.5982905982905983,1.0,117,1.0,1.6710146024349037
27,hyDec_7ep-demo_1111_1355,0.4784443565160214,0.0672902670249039,0.9474468549796156,0.8096779481869756,0.6523492192044243,0.6862745098039216,0.9901960784313726,102,1.0,1.4538310779397372
28,hyDec_7ep-demo_1111_4627,0.4973036692843905,0.0998019906634625,0.8686589000955321,0.8407258138594944,0.5132886188412735,0.828125,0.921875,64,1.0,1.6653405755868282
29,hyDec_7ep-demo_1111_815,0.4712833060328041,0.063206001606416,0.9664103104368592,0.8172847310015452,0.6831928030679119,0.6194690265486725,1.0,113,1.0,1.6349690358744602
30,hyDec_7ep-demo_1111_3402,0.4797485019426271,0.0800862049480927,0.9734744469870328,0.8191838291380625,0.674924947319333,0.591304347826087,1.0,115,1.0,1.6551569907339936
31,hyDec_7ep-demo_1111_2716,0.4721770089162597,0.0641050169272627,0.9587700908455626,0.8230558051312767,0.6347683379586069,0.6509433962264151,0.9905660377358492,106,1.0,1.6165007125609454
32,hyDec_7ep-demo_1111_1193,0.4810084441996937,0.0804686776809996,0.9747941787852128,0.821439045006814,0.66931276290089,0.6140350877192983,1.0,114,1.0,1.5679472787262492
33,hyDec_7ep-demo_1111_2524,0.4767300697255973,0.078122513911143,0.9816265489246546,0.8272325879504344,0.6891058292445257,0.5882352941176471,1.0,119,1.0,1.6710146024349037
34,hyDec_7ep-demo_1111_3092,0.4900102130098467,0.088891767742978,0.9631958531310916,0.8167445441946881,0.5967854743333554,0.6979166666666666,0.9791666666666666,96,1.0,1.3766940350760302
35,hyDec_7ep-demo_1111_2140,0.4888655002103529,0.08741758856363,0.9513263605772342,0.7991449341012533,0.6405231668511966,0.6568627450980392,0.9901960784313726,102,1.0,1.4832056373498994
36,hyDec_7ep-demo_1111_2372,0.4847393669440735,0.0780096980612762,0.9512138316995712,0.8082005446533223,0.5688622516047707,0.6989247311827957,0.989247311827957,93,1.0,1.3539423199236598
37,hyDec_7ep-demo_1111_4085,0.4767300697255973,0.078122513911143,0.9816265489246546,0.8272325879504344,0.6891058292445257,0.5882352941176471,1.0,119,1.0,1.6710146024349037
38,hyDec_7ep-demo_1111_1997,0.485280404335437,0.0916880379205963,0.8461404214758257,0.8359849782019264,0.3772390100307785,0.7931034482758621,0.9655172413793104,58,1.0,1.7528879265639594
39,hyDec_7ep-demo_1111_1399,0.506817058468619,0.0350734898474087,0.6700026785496871,0.6938174203131467,0.0083325723323403,0.6666666666666666,1.0,3,1.0,3.5926935077902087
40,hyDec_7ep-demo_1111_3896,0.48367308123235,0.0816493289520522,0.8592235009946008,0.8214009661835748,0.546386672428095,0.8695652173913043,0.927536231884058,69,1.0,1.5464844912250606
41,hyDec_7ep-demo_1111_2944,0.4857863659334314,0.0847339002681119,0.9620354147948488,0.8142557651991615,0.6523492192044242,0.660377358490566,0.9905660377358492,106,1.0,1.4538310779397372
42,hyDec_7ep-demo_1111_481,0.476984269872682,0.0798126587274561,0.9750937031484258,0.8170164917541229,0.6771059255742643,0.5862068965517241,1.0,116,1.0,1.6858437296608366
43,hyDec_7ep-demo_1111_2178,0.5052811466308065,0.0831206697402445,0.7795399441828014,0.8323553113553114,0.1511273593154549,1.1538461538461535,0.9615384615384616,26,1.0,1.671417282970347
44,hyDec_7ep-demo_1111_3298,0.504695408401277,0.0872186505052286,0.7494887143941966,0.8343657925775128,0.1584253309932306,1.3846153846153846,0.9230769230769232,26,1.0,1.5006952326555651
45,hyDec_7ep-demo_1111_3862,0.4819936462594095,0.0878344330191424,0.9368257403971688,0.7955747955747956,0.6151932792476328,0.6262626262626263,1.0,99,1.0,1.7684589161059037
46,hyDec_7ep-demo_1111_475,0.4807232110367413,0.0709596401657403,0.9146457713719208,0.7980185058084853,0.6261952344108622,0.6914893617021277,1.0,94,1.0,1.5363011434977811
47,hyDec_7ep-demo_1111_1709,0.5196320105529502,0.1655790028997736,0.7020072713774128,0.7461326940593689,0.0488091726037546,2.0,1.0,8,1.0,2.487978868156308
48,hyDec_7ep-demo_1111_21,0.4767300697255973,0.078122513911143,0.9816265489246546,0.8272325879504344,0.6891058292445257,0.5882352941176471,1.0,119,1.0,1.6710146024349037
49,hyDec_7ep-demo_1111_4049,0.4562543972506967,0.0361133889959869,0.7233928571428571,0.5936621315192744,0.0275920270345051,1.5,0.875,8,1.0,3.038821121674517
50,hyDec_7ep-demo_1111_647,0.472734698351189,0.0734515869551932,0.7693838304120749,0.7582598757797171,0.2321642750284459,1.0588235294117647,0.9117647058823528,34,1.0,2.169583599650196
51,hyDec_7ep-demo_1111_1963,0.4819172419263752,0.0812833879554262,0.9698759481668774,0.8140802781289507,0.6685372280675146,0.6017699115044248,1.0,113,1.0,1.6360844421937906
52,hyDec_7ep-demo_1111_223,0.4797485019426271,0.0800862049480927,0.9734744469870328,0.8191838291380625,0.674924947319333,0.591304347826087,1.0,115,1.0,1.6551569907339936
53,hyDec_7ep-demo_1111_3608,0.4536234091582497,0.0484758762450442,0.743222255095332,0.7378025312294543,0.1814832293084794,1.08,0.92,25,1.0,2.132821337769704
54,hyDec_7ep-demo_1111_2375,0.483612760714837,0.0732045671656286,0.9141194462281036,0.8184104649611782,0.5927677440545243,0.7558139534883721,0.9767441860465116,86,1.0,1.4710063237220337
55,hyDec_7ep-demo_1111_4082,0.4767300697255973,0.078122513911143,0.9816265489246546,0.8272325879504344,0.6891058292445257,0.5882352941176471,1.0,119,1.0,1.6710146024349037
56,hyDec_7ep-demo_1111_3095,0.4817024304401495,0.0695113196294861,0.9540866085068984,0.8113148767496595,0.5967854743333554,0.7282608695652174,0.9782608695652174,92,1.0,1.3766940350760302
